,earnings,gender,age,region,education,degree
7449,43.26922989,female,47,South,18,highschool
7450,46.63461685,male,54,South,20,bachelor
7451,14.39999962,male,41,South,14,highschool
7452,15.39999962,female,37,South,14,highschool
7453,20.19230843,male,43,South,13,highschool
7454,14.65201473,female,39,South,13,highschool
7455,24.23077011,male,39,South,14,highschool
7456,43.36734772,female,39,South,14,highschool
7457,22.59615326,female,50,South,14,highschool
7458,7.8125,male,42,South,12,highschool
7459,35.09615326,male,60,South,13,highschool
7460,57.69230652,female,40,South,13,highschool
7461,34.61538315,male,56,South,12,highschool
7462,11.53846169,female,46,South,16,highschool
7463,9.615385056,male,22,South,12,highschool
7464,24.03846169,male,31,West,18,highschool
7465,12.01923084,female,54,South,13,highschool
7466,17.30769157,female,30,West,16,highschool
7467,21.63461494,male,31,West,13,highschool
7468,45.67307663,male,47,South,14,highschool
7469,19.95192337,female,32,Northeast,16,highschool
7470,11.05769253,female,49,South,12,highschool
7471,32.56867981,male,50,South,12,highschool
7472,9.08571434,female,41,South,14,highschool
7473,34.96503448,male,43,West,18,highschool
7474,24.03846169,male,36,South,13,highschool
7475,12.01923084,female,63,South,13,highschool
7476,12.22222233,female,26,South,12,highschool
7477,11.53846169,male,24,South,16,highschool
7478,35.09615326,male,36,South,16,highschool
7479,26.44230843,female,40,South,16,highschool
7480,11.05769253,male,51,South,12,highschool
7481,19.23077011,female,33,South,16,highschool
7482,15.38461494,male,42,South,12,highschool
7483,8.07692337,female,34,South,12,highschool
7484,31.73077011,female,44,South,14,highschool
7485,10.09615421,male,39,South,12,highschool
7486,6.75,female,30,South,12,highschool
7487,12.01923084,female,42,South,12,highschool
7488,13.31360912,male,40,South,12,highschool
7489,31.73077011,female,31,South,16,highschool
7490,10,male,38,South,12,highschool
7491,17.35336494,female,47,South,14,highschool
7492,10.27472496,female,55,South,14,highschool
7493,10.39999962,male,39,South,12,highschool
7494,16.34615326,female,42,South,14,highschool
7495,23.07692337,male,58,South,13,highschool
7496,18.26922989,female,37,South,18,highschool
7497,27.40384674,male,36,South,16,highschool
7498,28.84615326,female,41,South,20,bachelor
7499,27.40384674,male,43,South,20,bachelor
7500,13.70192337,male,41,South,12,highschool
7501,12.01923084,female,50,South,9,highschool
7502,12.98076916,female,46,South,13,highschool
7503,8.653845787,female,22,South,13,highschool
7504,21.63461494,male,50,South,12,highschool
7505,9.25,female,47,South,12,highschool
7506,11.53846169,male,28,South,12,highschool
7507,13.46153831,male,53,South,12,highschool
7508,16.82692337,male,34,South,16,highschool
7509,16.82692337,male,62,South,12,highschool
7510,14.42307663,female,57,South,12,highschool
7511,9.638942719,female,46,South,11,highschool
7512,36.05769348,male,47,South,18,highschool
7513,18.26922989,female,51,South,14,highschool
7514,20.62936974,female,57,South,12,highschool
7515,33.50961685,female,50,South,12,highschool
7516,28.36538506,male,53,South,14,highschool
7517,14.42307663,male,50,South,11,highschool
7518,9.375,female,23,South,13,highschool
7519,10.57692337,female,31,West,12,highschool
7520,19.87179565,male,28,West,12,highschool
7521,24.03846169,male,53,West,13,highschool
7522,20.19230843,female,52,West,13,highschool
7523,18.75,female,61,West,13,highschool
7524,28.54700851,female,38,West,16,highschool
7525,16.82692337,male,52,West,18,highschool
7526,18.41346169,male,42,West,14,highschool
7527,10.09615421,female,47,West,12,highschool
7528,12.98076916,female,56,West,13,highschool
7529,24.03846169,male,47,South,13,highschool
7530,11.88181782,male,45,South,12,highschool
7531,21.4285717,female,45,South,18,highschool
7532,6.666666508,female,54,South,12,highschool
7533,15.37777805,male,54,Midwest,12,highschool
7534,16.82692337,male,43,South,10,highschool
7535,17.78846169,female,41,South,12,highschool
7536,31.46853065,female,34,Midwest,16,highschool
7537,13.46153831,female,29,South,12,highschool
7538,13.94230747,male,58,South,16,highschool
7539,11.05769253,male,40,South,14,highschool
7540,23.07692337,female,38,South,16,highschool
7541,6.734694004,male,50,South,13,highschool
7542,25,male,49,South,12,highschool
7543,6,female,49,South,13,highschool
7544,14.79289913,male,52,South,13,highschool
7545,21.63461494,male,55,South,16,highschool
7546,33.65384674,female,52,South,14,highschool
7547,26.44230843,male,45,West,14,highschool
7548,6.730769157,female,46,West,12,highschool
7549,4.74608469,female,56,South,12,highschool
7550,8.317307472,male,55,South,12,highschool
7551,30.98290634,female,32,South,16,highschool
7552,21.25,male,47,West,13,highschool
7553,23.07740402,female,50,West,16,highschool
7554,17.30769157,female,49,West,16,highschool
7555,31.25,male,29,West,13,highschool
7556,21.63461494,female,29,West,13,highschool
7557,26.62721825,male,56,West,12,highschool
7558,9.615385056,male,56,West,14,highschool
7559,14.42307663,female,25,South,13,highschool
7560,34.96503448,male,48,West,18,highschool
7561,15.38461494,male,22,West,12,highschool
7562,36.32478714,male,53,West,16,highschool
7563,25.64102554,male,38,West,13,highschool
7564,15.22435856,female,44,West,12,highschool
7565,18.75,male,44,West,12,highschool
7566,31.25,male,36,West,13,highschool
7567,14.90384579,female,35,West,13,highschool
7568,15.91346169,female,30,West,13,highschool
7569,16.92307663,male,30,West,13,highschool
7570,12,male,31,West,6,highschool
7571,23.71794891,male,39,West,13,highschool
7572,14.42307663,male,43,West,12,highschool
7573,24.03846169,female,44,West,18,highschool
7574,25,male,49,West,18,highschool
7575,22.99807739,female,49,West,12,highschool
7576,14.42307663,male,35,West,12,highschool
7577,12.5,female,53,West,16,highschool
7578,14.42307663,male,58,West,11,highschool
7579,9.134614944,female,55,West,10,highschool
7580,19.23077011,male,27,West,10,highschool
7581,27.77777863,male,31,West,13,highschool
7582,31.62393188,male,26,Midwest,16,highschool
7583,51.28205109,female,51,West,13,highschool
7584,20.67307663,female,46,West,20,bachelor
7585,30.20833397,female,35,West,16,highschool
7586,16.82692337,male,52,West,10,highschool
7587,48.07692337,female,41,West,13,highschool
7588,48.07692337,female,37,West,19,bachelor
7589,46.15384674,male,53,West,13,highschool
7590,14.42307663,male,55,West,12,highschool
7591,14.90384579,male,48,West,13,highschool
7592,25,female,60,West,18,highschool
7593,36.05769348,male,40,West,12,highschool
7594,33.65384674,female,43,West,16,highschool
7595,25.64102554,male,47,West,13,highschool
7596,30,male,52,West,18,highschool
7597,12.11538506,female,50,West,18,highschool
7598,26.44230843,female,55,West,18,highschool
7599,20.19230843,male,28,West,13,highschool
7600,17.21153831,male,55,West,12,highschool
7601,9.615385056,male,45,West,16,highschool
7602,16.66666603,female,40,West,16,highschool
7603,26.92307663,male,43,West,18,highschool
7604,26.04166603,female,29,West,13,highschool
7605,12.01923084,male,54,West,16,highschool
7606,7.5,female,29,West,12,highschool
7607,13.84615421,male,47,West,13,highschool
7608,10,female,46,West,13,highschool
7609,15.52884579,male,50,West,12,highschool
7610,16.66666603,female,48,West,16,highschool
7611,19.23077011,male,41,West,12,highschool
7612,11.25,male,45,West,13,highschool
7613,19.23077011,female,30,West,13,highschool
7614,31.25,male,31,West,13,highschool
7615,20.12522316,male,40,West,13,highschool
7616,19.71153831,female,48,West,16,highschool
7617,33.65384674,male,38,West,16,highschool
7618,19.23077011,male,50,South,18,highschool
7619,14.42307663,female,50,West,12,highschool
7620,11.73076916,female,28,West,16,highschool
7621,18.91025734,male,32,West,13,highschool
7622,18.26922989,male,29,West,13,highschool
7623,17.78846169,male,55,West,13,highschool
7624,20.64479637,male,43,Northeast,13,highschool
7625,11.05769253,female,36,Northeast,13,highschool
7626,10.45150471,male,40,Northeast,13,highschool
7627,7.692307472,male,24,Northeast,12,highschool
7628,17.17948723,female,35,Northeast,18,highschool
7629,38.46154022,male,49,Northeast,16,highschool
7630,14.28571415,female,47,Northeast,12,highschool
7631,34.82328415,female,44,Northeast,14,highschool
7632,22.18934822,male,36,Midwest,19,bachelor
7633,3.571428537,female,22,South,12,highschool
7634,33.65384674,male,63,South,14,highschool
7635,26.44230843,male,48,South,13,highschool
7636,17.30769157,female,48,South,13,highschool
7637,19.23077011,male,38,South,13,highschool
7638,17.30769157,female,47,South,16,highschool
7639,20.64777374,male,26,South,18,highschool
7640,9.230769157,male,40,South,12,highschool
7641,13.75,male,43,West,13,highschool
7642,22.72727203,male,41,South,16,highschool
7643,33.65384674,female,62,South,16,highschool
7644,13.75,female,36,South,14,highschool
7645,48.07692337,male,37,South,14,highschool
7646,24.78632545,male,43,South,13,highschool
7647,16.70040512,female,57,South,12,highschool
7648,17.30769157,female,49,South,12,highschool
7649,13.67521381,male,50,South,12,highschool
7650,28.84615326,male,47,South,14,highschool
7651,13.88888931,male,60,South,16,highschool
7652,7,female,48,South,13,highschool
7653,21.63461494,male,61,South,16,highschool
7654,9.467455864,male,29,South,20,bachelor
7655,12.98076916,female,48,South,16,highschool
7656,12.5,male,53,South,12,highschool
7657,10.09615421,male,50,South,13,highschool
7658,12.5,female,45,South,13,highschool
7659,10.57692337,female,25,South,12,highschool
7660,14.42307663,female,47,South,11,highschool
7661,24.03846169,male,32,South,16,highschool
7662,16.70040512,female,30,South,16,highschool
7663,9.134614944,male,62,South,12,highschool
7664,19.23077011,female,62,South,16,highschool
7665,17.78846169,male,48,South,13,highschool
7666,21.63461494,male,39,South,13,highschool
7667,2.525252581,female,38,South,12,highschool
7668,15.38461494,female,35,South,14,highschool
7669,11.27450943,male,30,South,12,highschool
7670,15.38461494,female,46,South,12,highschool
7671,19.23077011,female,34,South,16,highschool
7672,28.84615326,female,55,South,16,highschool
7673,25.96153831,male,28,South,18,highschool
7674,51.02040863,male,43,South,13,highschool
7675,14.61538506,female,42,South,16,highschool
7676,24.03846169,male,43,South,12,highschool
7677,25.48077011,male,54,West,18,highschool
7678,15.1960783,female,39,West,16,highschool
7679,14.42307663,male,52,West,12,highschool
7680,11.43451118,female,50,West,12,highschool
7681,32.69230652,male,41,West,13,highschool
7682,21.36752129,female,31,West,16,highschool
7683,21.97802162,male,30,West,12,highschool
7684,15.59251595,female,39,West,16,highschool
7685,4.945055008,female,48,West,16,highschool
7686,25.29851341,male,47,West,13,highschool
7687,26.44230843,male,48,West,14,highschool
7688,12.5,female,45,West,12,highschool
7689,7.211538315,female,33,West,10,highschool
7690,4.807692528,female,53,West,12,highschool
7691,13.78205109,male,59,West,12,highschool
7692,12.65182209,female,58,West,12,highschool
7693,7.142857075,female,47,West,12,highschool
7694,10.81366634,male,56,West,16,highschool
7695,24.03846169,male,52,West,18,highschool
7696,3.692307711,female,51,West,14,highschool
7697,17.78846169,female,45,Midwest,16,highschool
7698,18.07692337,male,39,Midwest,13,highschool
7699,12.98076916,female,51,Midwest,18,highschool
7700,17.94871712,female,27,Midwest,18,highschool
7701,10.76923084,male,29,Midwest,16,highschool
7702,19.23077011,male,35,Midwest,12,highschool
7703,20.19230843,female,32,Midwest,12,highschool
7704,16.34615326,female,46,Midwest,12,highschool
7705,23.07692337,male,42,Midwest,16,highschool
7706,15.38461494,male,30,Midwest,12,highschool
7707,10.1214571,female,28,Midwest,12,highschool
7708,29.4871788,female,33,Midwest,16,highschool
7709,32.69230652,male,35,Midwest,16,highschool
7710,10.52884579,female,51,Midwest,13,highschool
7711,11.53846169,male,43,Midwest,12,highschool
7712,12.5,female,59,Midwest,14,highschool
7713,4.357298374,male,26,Midwest,12,highschool
7714,34.39348984,male,50,Midwest,13,highschool
7715,30.76922989,female,57,Midwest,13,highschool
7716,5.024038315,male,26,Midwest,14,highschool
7717,7.932692528,female,26,Midwest,12,highschool
7718,16.80913544,male,43,Midwest,14,highschool
7719,13.46153831,female,43,Midwest,13,highschool
7720,30.09259224,male,33,Midwest,18,highschool
7721,18.69658089,male,35,Midwest,12,highschool
7722,22.22222137,male,55,Midwest,18,highschool
7723,16.19433212,female,56,Midwest,16,highschool
7724,12.01923084,female,50,Midwest,14,highschool
7725,17.48251724,male,49,Midwest,12,highschool
7726,29.80769157,female,31,Midwest,14,highschool
7727,14.42307663,male,32,Midwest,13,highschool
7728,10.09615421,female,36,Midwest,12,highschool
7729,8.550000191,female,61,Midwest,12,highschool
7730,17.78846169,female,38,Midwest,14,highschool
7731,20.19230843,male,41,Midwest,16,highschool
7732,9.615385056,female,44,Midwest,12,highschool
7733,7.692307472,male,47,Midwest,12,highschool
7734,35.48077011,female,48,Midwest,16,highschool
7735,28.84615326,male,56,Midwest,16,highschool
7736,21.63461494,female,54,Midwest,16,highschool
7737,17.62820435,male,63,Midwest,12,highschool
7738,16.66666603,male,48,Midwest,13,highschool
7739,12.5,female,49,Midwest,12,highschool
7740,16.34615326,male,35,Midwest,13,highschool
7741,14.9572649,female,34,Midwest,14,highschool
7742,14.42307663,male,29,Midwest,13,highschool
7743,9.134614944,female,61,Midwest,12,highschool
7744,25.93917656,male,42,Midwest,16,highschool
7745,12.98076916,male,57,Midwest,12,highschool
7746,12.98076916,female,52,Midwest,12,highschool
7747,6.25,male,25,Midwest,12,highschool
7748,8.17307663,female,23,Midwest,12,highschool
7749,7.692307472,male,31,South,20,bachelor
7750,17.78846169,female,62,South,12,highschool
7751,10.1214571,female,31,South,14,highschool
7752,11.93500042,male,46,South,14,highschool
7753,22.69230843,male,57,South,20,bachelor
7754,7.430069923,male,47,South,12,highschool
7755,24.03846169,female,44,South,16,highschool
7756,15.4195013,male,34,South,14,highschool
7757,10.81730747,male,48,South,16,highschool
7758,16.82692337,female,41,South,12,highschool
7759,8.07692337,male,24,South,16,highschool
7760,12.98076916,male,41,South,13,highschool
7761,48.55769348,male,52,South,13,highschool
7762,28.36538506,female,54,South,12,highschool
7763,12.01923084,female,62,Northeast,12,highschool
7764,15.38461494,male,61,Northeast,8,highschool
7765,7.211538315,female,45,Northeast,20,bachelor
7766,26.92307663,male,41,Northeast,14,highschool
7767,20.19230843,female,40,Northeast,12,highschool
7768,14.42307663,male,35,West,13,highschool
7769,5.288461685,female,57,Northeast,12,highschool
7770,21.15384674,female,34,Northeast,16,highschool
7771,17.09401703,female,41,Northeast,18,highschool
7772,14.42307663,female,56,Northeast,16,highschool
7773,43.70629501,male,62,Northeast,16,highschool
7774,13.67521381,female,44,Northeast,16,highschool
7775,16.34615326,female,29,Northeast,14,highschool
7776,40.38461685,male,51,South,16,highschool
7777,23.07692337,female,38,South,16,highschool
7778,27.77777863,male,30,South,14,highschool
7779,35,female,51,South,20,bachelor
7780,12.98076916,female,56,South,12,highschool
7781,14.42307663,male,27,South,16,highschool
7782,21.05769157,male,55,South,13,highschool
